timestamp_ms,frame_id,is_valid,lateral_deviation,yaw_angle,curvature_0,curvature_1,curvature_2,curvature_3,velocity,prev_steering,expert_steering,servo_command,lane_width_px
1775441671826,207,1,0.0161583,0.215719,1.01708,0.998106,0.977519,0.955514,0.04,-6.7707,-6.79366,83,373.122
1775441671942,208,1,0.0149483,0.220889,0.983699,0.965547,0.945948,0.925076,0.04,-6.79366,-6.85478,83,373.417
1775441672059,209,1,0.0146658,0.222326,0.954649,0.937461,0.91895,0.899273,0.04,-6.85478,-6.87829,83,374.113
1775441672169,210,1,0.0140078,0.226436,0.880999,0.86613,0.850222,0.833392,0.04,-6.87829,-6.9546,82,374.843
1775441672278,211,1,0.015575,0.217439,1.02321,1.00385,0.982851,0.960422,0.04,-6.9546,-6.79912,83,376.461
1775441672389,212,1,0.0152808,0.218706,1.02808,1.00842,0.987098,0.964335,0.04,-6.79912,-6.81238,83,377.042
1775441672497,213,1,0.0142261,0.225879,0.862371,0.848171,0.832993,0.816944,0.04,-6.81238,-6.95727,82,378.106
1775441672614,214,1,0.0140337,0.226636,0.848013,0.834242,0.819542,0.804012,0.04,-6.95727,-6.96656,82,378.531
1775441672728,215,1,0.014139,0.226058,0.821956,0.809066,0.795327,0.780824,0.04,-6.96656,-6.96197,82,379.028
1775441672826,216,1,0.0136366,0.228781,0.796165,0.783934,0.770934,0.757241,0.04,-6.96197,-7.00467,82,380.136
1775441672922,217,1,0.0114118,0.241256,0.511366,0.506091,0.500612,0.494941,0.04,-7.00467,-7.23049,81,380.337
1775441673039,218,1,0.0122768,0.236503,0.548496,0.542545,0.536341,0.529899,0.04,-7.23049,-7.15618,81,380.546
1775441673149,219,1,0.0118352,0.239897,0.319814,0.317779,0.315692,0.313556,0.04,-7.15618,-7.25207,81,380.845
1775441673298,220,1,0.0105597,0.248555,0.0668165,0.0669075,0.0669979,0.0670879,0.04,-7.25207,-7.43733,80,380.91
1775441673411,221,1,0.0123239,0.238409,0.192422,0.193139,0.193843,0.194535,0.04,-7.43733,-7.26475,81,381.204
1775441673528,222,1,0.0150458,0.221341,0.0655624,0.0656395,0.0657161,0.0657922,0.04,-7.26475,-7.01163,82,381.033
1775441673646,223,1,0.0141939,0.226287,1.06735,1.08728,1.10494,1.12011,0.04,-7.01163,-6.92145,82,380.37
1775441673758,224,1,0.0218501,0.242841,0.825952,0.811929,0.797084,0.78151,0.04,-6.92145,-7.94773,78,350
1775441673868,225,1,0.0231948,0.238954,0.853039,0.838317,0.822681,0.806238,0.04,-7.94773,-7.93148,78,350
1775441673979,226,1,0.0250266,0.23255,0.905373,0.889217,0.871956,0.853722,0.04,-7.93148,-7.87718,78,350
1775441674090,227,1,0.02755,0.222845,0.978134,0.960029,0.940508,0.919743,0.04,-7.87718,-7.7784,79,350
1775441674200,228,1,0.0284862,0.220831,1.01044,0.991274,0.970541,0.94844,0.04,-7.7784,-7.7839,79,350
1775441674313,229,1,0.031134,0.210954,1.10095,1.07913,1.05526,1.02961,0.04,-7.7839,-7.68664,79,350
1775441674414,230,1,0.0329123,0.203381,1.17813,1.15395,1.12723,1.09832,0.04,-7.68664,-7.59357,80,350
1775441674515,231,1,0.0341111,0.197348,1.24016,1.21407,1.185,1.15335,0.04,-7.59357,-7.50436,80,350
1775441674618,232,1,0.0362532,0.187513,1.36125,1.33115,1.29707,1.25958,0.04,-7.50436,-7.36922,81,350
1775441674739,233,1,0.036706,0.184996,1.42174,1.38923,1.35218,1.31127,0.04,-7.36922,-7.32404,81,350
1775441674863,234,1,0.0374798,0.180302,1.50164,1.46611,1.4252,1.37977,0.04,-7.32404,-7.23944,81,350
1775441674990,235,1,0.0389231,0.172077,1.62436,1.58429,1.53738,1.48476,0.04,-7.23944,-7.09976,82,350
1775441675109,236,1,0.039293,0.16959,1.71902,1.67451,1.62192,1.56267,0.04,-7.09976,-7.04531,82,350
1775441675219,237,1,0.0418315,0.158041,1.88359,1.83297,1.77163,1.70153,0.04,-7.04531,-6.88589,83,350
1775441675334,238,1,0.0421884,0.156034,1.97554,1.92018,1.8525,1.77489,0.04,-6.88589,-6.84419,83,350
1775441675474,239,1,0.0428849,0.153944,2.08584,2.02445,1.94865,1.86138,0.04,-6.84419,-6.82151,83,350
1775441675592,240,1,0.0437799,0.151735,2.2294,2.15954,2.07224,1.97135,0.04,-6.82151,-6.80537,83,350
1775441675704,241,1,0.0425397,0.159068,2.29905,2.22136,2.125,2.01443,0.04,-6.80537,-6.9103,82,350
1775441675842,242,1,0.0417687,0.16478,2.32048,2.23878,2.13819,2.02344,0.04,-6.9103,-7.00961,82,350
1775441675949,243,1,0.0396768,0.178317,2.35131,2.26126,2.15233,2.02968,0.04,-7.00961,-7.22922,81,350
1775441676089,244,1,0.0388403,0.188401,2.35061,2.2561,2.14327,2.01741,0.04,-7.22922,-7.44547,80,350
1775441676236,245,1,0.036414,0.209602,2.30716,2.20702,2.09062,1.96313,0.04,-7.44547,-7.859,78,350
1775441676355,246,1,0.0317463,0.241914,2.14615,2.04751,1.93701,1.81886,0.04,-7.859,-8.43314,75,350
1775441676473,247,1,0.0265549,0.276154,1.93427,1.84345,1.745,1.64189,0.04,-8.43314,-9.02912,72,350
1775441676591,248,1,0.0194142,0.321086,1.62722,1.55242,1.474,1.3936,0.04,-9.02912,-9.79185,72,350
1775441676709,249,1,0.0169803,0.344376,1.44447,1.38099,1.31533,1.24858,0.04,-9.79185,-10.2774,72,350
1775441676830,250,1,0.0109118,0.385546,1.12336,1.07976,1.03549,0.990993,0.04,-10.2774,-11.0143,72,350
1775441676946,251,1,0.00480217,0.427083,0.784347,0.760274,0.736123,0.712009,0.04,-11.0143,-11.7615,72,350
1775441677077,252,1,-0.0011892,0.468921,0.439355,0.43081,0.422283,0.413788,0.04,-11.7615,-12.5277,72,350
1775441677213,253,1,-0.00496382,0.501079,0.160069,0.158822,0.157578,0.156336,0.04,-12.5277,-13.1778,72,350
1775441677332,254,1,-0.00551392,0.516238,0.00372937,0.00373008,0.00373079,0.0037315,0.04,-13.1778,-13.574,72,350
1775441677464,255,1,-0.00386452,0.520109,0.103609,0.104162,0.104716,0.105271,0.04,-13.574,-13.7764,72,350
1775441677585,256,1,0.000163913,0.511394,0.127344,0.128159,0.128975,0.129792,0.04,-13.7764,-13.8151,72,350
1775441677710,257,1,0.00446508,0.5004,0.132299,0.133151,0.134003,0.134857,0.04,-13.8151,-13.814,72,350
1775441677820,258,1,0.0104912,0.481644,0.0776433,0.0779207,0.0781981,0.0784757,0.04,-13.814,-13.7319,72,350
1775441677929,259,1,0.0142195,0.47068,0.0700701,0.0702888,0.0705074,0.0707261,0.04,-13.7319,-13.6941,72,350
1775441678045,260,1,0.017922,0.457859,0.0532324,0.0533538,0.0534752,0.0535966,0.04,-13.6941,-13.6058,72,350
1775441678161,261,1,0.0215609,0.448149,0.0807832,0.0810547,0.0813261,0.0815973,0.04,-13.6058,-13.59,72,350
1775441678290,262,1,0.0243302,0.439037,0.0633302,0.0634925,0.0636546,0.0638167,0.04,-13.59,-13.5377,72,350
1775441678400,263,1,0.0277282,0.427565,0.0635606,0.0637184,0.063876,0.0640335,0.04,-13.5377,-13.4621,72,350
1775441678537,264,1,0.0305781,0.416284,0.052358,0.0524613,0.0525646,0.0526677,0.04,-13.4621,-13.3557,72,350
1775441678662,265,1,0.0337316,0.402892,0.0386551,0.0387091,0.0387631,0.038817,0.04,-13.3557,-13.2135,72,350
1775441678773,266,1,0.0356648,0.394308,0.0496853,0.049772,0.0498587,0.0499452,0.04,-13.2135,-13.1131,72,350
1775441678897,267,1,0.0373723,0.387883,0.0673568,0.0675129,0.0676687,0.0678243,0.04,-13.1131,-13.0545,72,350
1775441679045,268,1,0.0399074,0.378094,0.0817788,0.0820016,0.0822238,0.0824455,0.04,-13.0545,-12.9626,72,350
1775441679163,269,1,0.0429411,0.363046,0.0909141,0.0911757,0.0914365,0.0916966,0.04,-12.9626,-12.7637,72,350
1775441679300,270,1,0.0454891,0.34935,0.0603755,0.0604856,0.0605955,0.0607052,0.04,-12.7637,-12.5743,72,350
1775441679430,271,1,0.0462183,0.341866,0.083568,0.0837734,0.0839781,0.0841821,0.04,-12.5743,-12.4186,72,350
1775441679537,272,1,0.0483858,0.328704,0.0926568,0.0928976,0.0931375,0.0933763,0.04,-12.4186,-12.2109,72,350
1775441679653,273,1,0.0494218,0.321394,0.0913164,0.0915442,0.0917709,0.0919967,0.04,-12.2109,-12.085,72,350
1775441679771,274,1,0.0498107,0.315661,0.108669,0.108984,0.109298,0.10961,0.04,-12.085,-11.9541,72,350
1775441679972,275,1,0.0517046,0.299691,0.0745113,0.074651,0.0747902,0.0749288,0.04,-11.9541,-11.6587,72,350
1775441680085,276,1,0.0534387,0.282389,0.093063,0.0932665,0.0934688,0.0936699,0.04,-11.6587,-11.3077,72,350
1775441680213,277,1,0.0542421,0.273462,0.0941013,0.0943019,0.0945012,0.0946992,0.04,-11.3077,-11.1216,72,350
1775441680363,278,1,0.0540637,0.265905,0.106449,0.106697,0.106944,0.107189,0.04,-11.1216,-10.9031,72,350
1775441680477,279,1,0.056381,0.240955,0.0719348,0.0720367,0.0721379,0.0722385,0.04,-10.9031,-10.3942,72,350
1775441680590,280,1,0.0568599,0.23084,0.0606754,0.0607445,0.0608133,0.0608817,0.04,-10.3942,-10.1555,72,350
1775441680700,281,1,0.0572248,0.219868,0.0583055,0.058366,0.0584262,0.0584861,0.04,-10.1555,-9.88449,72,350
1775441680812,282,1,0.0583033,0.205995,0.0280937,0.0281068,0.0281199,0.028133,0.04,-9.88449,-9.58875,72,350
1775441680932,283,1,0.0586691,0.192569,0.0163852,0.0163893,0.0163935,0.0163976,0.04,-9.58875,-9.25293,72,350
1775441681074,284,1,0.0582169,0.182385,0.0117853,0.0117873,0.0117893,0.0117913,0.04,-9.25293,-8.94712,72,350
1775441681195,285,1,0.0583208,0.169468,0.00366323,0.00366304,0.00366286,0.00366268,0.04,-8.94712,-8.60642,74,350
1775441681304,286,1,0.0584363,0.155573,0.0165988,0.0165954,0.016592,0.0165886,0.04,-8.60642,-8.23672,76,350
1775441681399,287,1,0.0589719,0.13665,0.0669141,0.0668653,0.066816,0.0667661,0.04,-8.23672,-7.75423,79,350
1775441681492,288,1,0.0608887,0.114221,0.149526,0.149321,0.14911,0.148893,0.04,-7.75423,-7.26719,81,350
1775441681588,289,1,0.0619318,0.0956714,0.212227,0.211879,0.211513,0.211127,0.04,-7.26719,-6.82784,83,350
1775441681713,290,1,0.0640132,0.0740744,0.290464,0.28995,0.289387,0.288777,0.04,-6.82784,-6.37536,84,350
1775441681810,291,1,0.0654585,0.0520021,0.372212,0.371597,0.370879,0.370059,0.04,-6.37536,-5.86557,86,350
1775441681920,292,1,0.0663715,0.0364967,0.433017,0.432401,0.431622,0.430681,0.04,-5.86557,-5.49979,87,350
1775441682071,293,1,0.0675229,0.0228882,0.484942,0.484407,0.483642,0.48265,0.04,-5.49979,-5.20315,88,350
1775441682181,294,1,0.0691511,0.00303419,0.57442,0.574149,0.573496,0.572461,0.04,-5.20315,-4.76467,89,350
1775441682299,295,1,0.0703206,-0.0109861,0.641006,0.641091,0.640642,0.63966,0.04,-4.76467,-4.45575,90,350
1775441682406,296,1,0.0707408,-0.0202279,0.689194,0.689612,0.689365,0.688454,0.04,-4.45575,-4.22722,91,350
1775441682512,297,1,0.0715878,-0.0318809,0.756098,0.757082,0.757188,0.756413,0.04,-4.22722,-3.95998,91,350
1775441682620,298,1,0.0719562,-0.0360546,0.778641,0.779869,0.780137,0.779442,0.04,-3.95998,-3.86893,91,350
1775441682738,299,1,0.0724168,-0.0442436,0.830574,0.832379,0.833016,0.832482,0.04,-3.86893,-3.67105,92,350
1775441682854,300,1,0.0724026,-0.0483792,0.874909,0.877125,0.877977,0.877457,0.04,-3.67105,-3.55118,92,350
1775441682978,301,1,0.0719831,-0.0506815,0.910313,0.912833,0.913814,0.91325,0.04,-3.55118,-3.45436,92,350
1775441683091,302,1,0.0702742,-0.0478739,0.922229,0.924617,0.925406,0.924589,0.04,-3.45436,-3.41048,92,350
1775441683190,303,1,1.80052,-1.48267,0.0273913,0.0365341,0.0502274,0.0716792,0.04,-3.41048,-28,72,380.37
1775441683304,304,1,2.75946,-1.5123,0.011412,0.0149783,0.0201973,0.0281466,0.04,-28,-28,72,380.37
1775441683430,305,1,0.485727,-1.0475,0.65661,0.786993,0.949775,1.15363,0.04,-28,-5.02975,89,380.37
1775441683536,306,1,0.464655,-1.02545,0.712272,0.852557,1.02689,1.24387,0.04,-5.02975,-4.15815,91,380.37
1775441683637,307,1,0.425692,-0.96551,0.83295,0.984642,1.16875,1.39164,0.04,-4.15815,-3.06889,93,380.37
1775441683746,308,1,0.405691,-0.936825,0.890207,1.046,1.23294,1.45625,0.04,-3.06889,-2.45491,94,380.37
1775441683845,309,1,0.38756,-0.915027,0.942063,1.10351,1.29584,1.52358,0.04,-2.45491,-1.78314,95,380.37
1775441683955,310,1,0.272867,-0.729304,1.36596,1.5506,1.75523,1.9778,0.04,-1.78314,1.17729,98,380.37
1775441684069,311,1,0.220047,-0.604541,1.5455,1.70657,1.87492,2.04654,0.04,1.17729,1.46132,99,380.37
1775441684171,312,1,0.273763,-0.738237,1.38355,1.57862,1.79618,2.03415,0.04,1.46132,1.36501,99,380.37
1775441684273,313,1,0.292941,-0.783487,1.31388,1.51713,1.74895,2.00884,0.04,1.36501,1.26116,98,380.37
1775441684395,314,1,0.288447,-0.774001,1.3468,1.55412,1.78981,2.05289,0.04,1.26116,1.32107,99,380.37
1775441684525,315,1,0.274517,-0.742337,1.42838,1.63946,1.87617,2.13606,0.04,1.32107,1.43828,99,380.37
1775441684642,316,1,0.24991,-0.68208,1.55537,1.76291,1.989,2.22908,0.04,1.43828,1.52114,99,380.37
1775441684778,317,1,0.227146,-0.627212,1.68132,1.88629,2.10358,2.32695,0.04,1.52114,1.62344,99,380.37
1775441684903,318,1,0.218247,-0.605216,1.75883,1.96861,2.18849,2.41119,0.04,1.62344,1.6552,99,380.37
1775441685051,319,1,0.199455,-0.556527,1.87776,2.08347,2.29317,2.4984,0.04,1.6552,1.64919,99,380.37
1775441685169,320,1,0.189354,-0.52744,1.97095,2.17783,2.38483,2.58252,0.04,1.64919,1.57253,99,380.37
1775441685297,321,1,0.173006,-0.477402,2.05987,2.25221,2.43825,2.6086,0.04,1.57253,1.35337,99,380.37
1775441685412,322,1,0.158651,-0.43429,2.15163,2.33323,2.50301,2.65161,0.04,1.35337,1.1862,98,496.799
1775441685550,323,1,0.139439,-0.368319,2.19398,2.34313,2.47502,2.58221,0.04,1.1862,0.721501,98,471.726
1775441685670,324,1,0.114544,-0.280559,2.17336,2.27547,2.35759,2.41537,0.04,0.721501,0.0467083,97,440.802
1775441685787,325,1,0.0944653,-0.203239,2.09864,2.16231,2.20692,2.23035,0.04,0.0467083,-0.682097,96,417.264
1775441685911,326,1,0.0799833,-0.142944,2.01447,2.05245,2.07338,2.07637,0.04,-0.682097,-1.33363,95,398.247
1775441686038,327,1,0.0694905,-0.0968759,1.91465,1.93551,1.9418,1.93329,0.04,-1.33363,-1.87521,95,386.493
1775441686166,328,1,0.0534403,-0.0262962,1.7184,1.71931,1.70994,1.69059,0.04,-1.87521,-2.71116,93,370.99
1775441686265,329,1,0.0293543,0.0861442,1.25879,1.24613,1.22972,1.20982,0.04,-2.71116,-4.1623,91,349.951
1775441686379,330,1,0.0268712,0.102008,1.20627,1.1929,1.17628,1.15664,0.04,-4.1623,-4.42799,90,347.669
1775441686495,331,1,0.0262343,0.117309,1.18447,1.1699,1.15231,1.13194,0.04,-4.42799,-4.80141,89,345.464
1775441686617,332,1,0.0271901,0.126138,1.19979,1.18381,1.16473,1.14282,0.04,-4.80141,-5.10422,88,344.397
1775441686738,333,1,0.0261698,0.141652,1.1796,1.16244,1.14241,1.11975,0.04,-5.10422,-5.45668,87,342.251
1775441686854,334,1,0.0264341,0.150768,1.16989,1.15202,1.13137,1.10823,0.04,-5.45668,-5.72313,87,340.727
1775441686977,335,1,0.0255003,0.162637,1.12871,1.11089,1.09062,1.06815,0.04,-5.72313,-5.98584,86,339.309
1775441687088,336,1,0.0252725,0.174919,1.10736,1.08899,1.06836,1.0457,0.04,-5.98584,-6.30561,85,337.592
1775441687207,337,1,0.024753,0.182682,1.08613,1.06772,1.0472,1.0248,0.04,-6.30561,-6.48293,84,337.16
1775441687312,338,1,0.0247526,0.191146,1.05762,1.0394,1.01926,0.997419,0.04,-6.48293,-6.71602,83,336.136
1775441687446,339,1,0.0240701,0.20265,1.00332,0.985995,0.967063,0.946705,0.04,-6.71602,-6.98798,82,335.409
1775441687566,340,1,0.0231942,0.214188,0.95778,0.94112,0.923096,0.903862,0.04,-6.98798,-7.24626,81,334.55
1775441687688,341,1,0.0222119,0.223563,0.891465,0.876431,0.860316,0.843238,0.04,-7.24626,-7.44164,80,333.898
1775441687812,342,1,0.0219783,0.230311,0.855372,0.841122,0.82593,0.809898,0.04,-7.44164,-7.6133,79,333.77
1775441687937,343,1,0.0211226,0.239656,0.780719,0.768383,0.755342,0.741669,0.04,-7.6133,-7.81781,78,333.725
1775441688060,344,1,0.0196936,0.248749,0.718067,0.707239,0.695873,0.684022,0.04,-7.81781,-7.97425,78,333.852
1775441688179,345,1,0.0194521,0.251315,0.683796,0.673882,0.663504,0.652707,0.04,-7.97425,-8.03202,77,333.769
1775441688288,346,1,0.0199347,0.251275,0.662467,0.65317,0.64345,0.633346,0.04,-8.03202,-8.06739,77,333.7
1775441688414,347,1,0.0198919,0.252335,0.630899,0.622439,0.613612,0.604452,0.04,-8.06739,-8.09774,77,334.44
1775441688538,348,1,0.0189652,0.254236,0.599964,0.592259,0.58424,0.575934,0.04,-8.09774,-8.08976,77,335.321
1775441688663,349,1,0.0189316,0.252612,0.573446,0.566462,0.559201,0.551687,0.04,-8.08976,-8.04746,77,336.696
1775441688777,350,1,0.0180436,0.253167,0.536142,0.530031,0.523693,0.517145,0.04,-8.04746,-8.0067,78,337.507
1775441688907,351,1,0.0172554,0.253718,0.519157,0.513417,0.507471,0.501334,0.04,-8.0067,-7.96974,78,338.804
1775441689034,352,1,0.017668,0.249075,0.52802,0.522197,0.516155,0.509908,0.04,-7.96974,-7.87136,78,340.097
1775441689180,353,1,0.0167079,0.247652,0.524132,0.518431,0.512514,0.506396,0.04,-7.87136,-7.76719,79,341.234
1775441689323,354,1,0.0158243,0.246564,0.522907,0.517259,0.511396,0.505333,0.04,-7.76719,-7.67695,79,342.946
1775441689477,355,1,0.0164043,0.238673,0.574238,0.567646,0.560764,0.553615,0.04,-7.67695,-7.49595,80,345.138
1775441689594,356,1,0.0162547,0.234298,0.603342,0.596197,0.588714,0.580919,0.04,-7.49595,-7.36297,81,346.761
1775441689721,357,1,0.0162737,0.230719,0.611431,0.604208,0.596631,0.588726,0.04,-7.36297,-7.26629,81,347.693
1775441689864,358,1,0.0172151,0.217064,0.720124,0.710677,0.700639,0.690058,0.04,-7.26629,-6.94592,82,349.159
1775441689980,359,1,0.018897,0.204435,0.787034,0.776388,0.764953,0.752795,0.04,-6.94592,-6.71056,83,349.763
1775441690095,360,1,0.0191924,0.19908,0.826474,0.815022,0.80265,0.789437,0.04,-6.71056,-6.58032,84,350.642
1775441690248,361,1,0.0189517,0.190292,0.894707,0.881834,0.86778,0.852651,0.04,-6.58032,-6.31603,85,352.009
1775441690379,362,1,0.0205648,0.178805,0.97618,0.961704,0.945671,0.928225,0.04,-6.31603,-6.10475,85,352.926
1775441690513,363,1,0.0215776,0.172726,1.01321,0.9981,0.981234,0.962777,0.04,-6.10475,-6.00478,86,353.974
1775441690642,364,1,0.0224403,0.168544,1.06494,1.04859,1.03019,1.00995,0.04,-6.00478,-5.9437,86,354.899
1775441690779,365,1,0.0226036,0.16709,1.10125,1.08387,1.06423,1.04256,0.04,-5.9437,-5.91041,86,356.075
1775441690904,366,1,0.0224931,0.168394,1.1154,1.09742,1.0771,1.05468,0.04,-5.91041,-5.93605,86,356.836
1775441691035,367,1,0.0235733,0.164458,1.15547,1.13656,1.11504,1.09118,0.04,-5.93605,-5.89836,86,357.361
1775441691165,368,1,0.0237761,0.165881,1.17954,1.15965,1.13699,1.11186,0.04,-5.89836,-5.94745,86,358.071
1775441691295,369,1,0.0230311,0.172042,1.17268,1.15233,1.12929,1.10386,0.04,-5.94745,-6.06377,86,358.974
1775441691417,370,1,0.0221653,0.178002,1.16863,1.14775,1.12424,1.0984,0.04,-6.06377,-6.16595,85,359.387
1775441691531,371,1,0.0220623,0.181451,1.16733,1.14611,1.12229,1.09617,0.04,-6.16595,-6.25239,85,359.702
1775441691644,372,1,0.0214839,0.186043,1.16918,1.14736,1.12296,1.09629,0.04,-6.25239,-6.33652,85,360.473
1775441691779,373,1,0.0202419,0.194074,1.14592,1.12411,1.0999,1.07359,0.04,-6.33652,-6.47145,84,361.018
1775441691901,374,1,0.0194362,0.199962,1.12813,1.10638,1.08237,1.05638,0.04,-6.47145,-6.57775,84,362.233
1775441692032,375,1,0.0198065,0.201841,1.13831,1.11595,1.09128,1.06459,0.04,-6.57775,-6.65275,83,363.328
1775441692186,376,1,0.0192936,0.208057,1.10111,1.07959,1.05599,1.0306,0.04,-6.65275,-6.79081,83,364.566
1775441692336,377,1,0.0192155,0.213533,1.11608,1.09337,1.06854,1.04187,0.04,-6.79081,-6.93156,82,365.997
1775441692470,378,1,0.0187779,0.219632,1.08907,1.06685,1.04269,1.01684,0.04,-6.93156,-7.07023,82,368.205
1775441692604,379,1,0.0184155,0.224609,1.09481,1.07183,1.04691,1.02032,0.04,-7.07023,-7.17914,81,369.474
1775441692735,380,1,0.0176928,0.236343,1.01696,0.996145,0.973804,0.95015,0.04,-7.17914,-7.45771,80,370.734
1775441692851,381,1,0.0178036,0.239059,1.02855,1.00699,0.983876,0.959421,0.04,-7.45771,-7.53728,80,371.991
1775441692970,382,1,0.0175862,0.246114,0.971719,0.951933,0.930849,0.908647,0.04,-7.53728,-7.72117,79,372.799
1775441693106,383,1,0.018064,0.249043,0.967699,0.947836,0.926701,0.904476,0.04,-7.72117,-7.83399,78,373.814
1775441693234,384,1,0.0164799,0.258043,0.911118,0.892876,0.873596,0.853423,0.04,-7.83399,-7.97614,78,374.617
1775441693354,385,1,0.0163703,0.258915,0.88527,0.868001,0.849779,0.830735,0.04,-7.97614,-7.99588,78,375.212
1775441693475,386,1,0.0162722,0.26173,0.869358,0.852521,0.834788,0.816281,0.04,-7.99588,-8.06752,77,375.407
1775441693615,387,1,0.0164143,0.261375,0.900672,0.882608,0.863551,0.843643,0.04,-8.06752,-8.0633,77,376.61
1775441693718,388,1,0.0170036,0.260465,0.918258,0.899541,0.879771,0.8591,0.04,-8.0633,-8.07687,77,377.787
1775441693846,389,1,0.0170525,0.260384,0.910794,0.89239,0.872957,0.852643,0.04,-8.07687,-8.0791,77,378.51
1775441693984,390,1,0.0170888,0.259747,0.914925,0.8964,0.87683,0.856365,0.04,-8.0791,-8.06379,77,379.711
1775441694110,391,1,0.0159518,0.262578,0.941625,0.921759,0.900771,0.87883,0.04,-8.06379,-8.05814,77,381.008
1775441694218,392,1,0.0168211,0.25634,1.00853,0.986265,0.962603,0.937763,0.04,-8.05814,-7.94001,78,381.706
1775441694331,393,1,0.0176424,0.25091,1.07404,1.04929,1.02284,0.994968,0.04,-7.94001,-7.84062,78,382.535
1775441694430,394,1,0.0174063,0.248688,1.12288,1.09603,1.06724,1.03683,0.04,-7.84062,-7.75743,79,383.313
1775441694529,395,1,0.0175509,0.245382,1.16516,1.13661,1.10587,1.07333,0.04,-7.75743,-7.67212,79,384.082
1775441694636,396,1,0.0183913,0.240924,1.20214,1.17227,1.13999,1.1057,0.04,-7.67212,-7.60437,79,384.677
1775441694763,397,1,0.0174208,0.243422,1.20442,1.17412,1.14141,1.10671,0.04,-7.60437,-7.6047,79,384.952
1775441694891,398,1,0.0172493,0.241183,1.25083,1.21841,1.18328,1.14593,0.04,-7.6047,-7.52594,80,385.311
1775441695032,399,1,0.0178152,0.237673,1.32254,1.28673,1.24773,1.20613,0.04,-7.52594,-7.46028,80,385.355
1775441695182,400,1,0.0153272,0.247491,1.25466,1.22116,1.18498,1.14665,0.04,-7.46028,-7.56351,80,384.855
1775441695279,401,1,0.0152902,0.247187,1.24849,1.21537,1.17961,1.14171,0.04,-7.56351,-7.55358,80,385.351
1775441695388,402,1,0.0134348,0.253294,1.21272,1.18071,1.14633,1.11001,0.04,-7.55358,-7.5957,80,385.401
1775441695502,403,1,0.013522,0.251427,1.22011,1.18794,1.15335,1.11678,0.04,-7.5957,-7.5502,80,385.239
1775441695632,404,1,0.0134293,0.251419,1.23125,1.19849,1.16323,1.12595,0.04,-7.5502,-7.54207,80,385.384
1775441695760,405,1,0.0123574,0.257736,1.17083,1.14049,1.10803,1.07386,0.04,-7.54207,-7.64727,79,385.808
1775441695861,406,1,0.0125334,0.256519,1.16768,1.13765,1.10552,1.07166,0.04,-7.64727,-7.62695,79,385.891
1775441695998,407,1,0.0120878,0.25685,1.17642,1.14589,1.11321,1.07878,0.04,-7.62695,-7.60394,79,386.571
1775441696095,408,1,0.01085,0.261864,1.1269,1.09836,1.06796,1.03602,0.04,-7.60394,-7.66098,79,387.076
1775441696216,409,1,0.0105918,0.262172,1.12172,1.09341,1.06326,1.03161,0.04,-7.66098,-7.65221,79,387.668
1775441696318,410,1,0.00998405,0.265436,1.08576,1.05892,1.03042,1.00056,0.04,-7.65221,-7.70354,79,388.669
1775441696440,411,1,0.00935803,0.267122,1.08812,1.06098,1.03219,1.00203,0.04,-7.70354,-7.70565,79,389.502
1775441696548,412,1,0.00827488,0.271712,1.05621,1.0302,1.00269,0.973956,0.04,-7.70565,-7.75951,79,390.469
1775441696666,413,1,0.00813629,0.272263,1.0637,1.03726,1.00929,0.980082,0.04,-7.75951,-7.76383,79,390.936
1775441696784,414,1,0.00719795,0.276328,1.04191,1.01616,0.988984,0.960658,0.04,-7.76383,-7.81206,78,391.723
1775441696894,415,1,0.0069674,0.277529,1.03215,1.00677,0.98001,0.952133,0.04,-7.81206,-7.83001,78,392.679
1775441697034,416,1,0.0053372,0.284193,0.993738,0.969624,0.944314,0.918027,0.04,-7.83001,-7.90312,78,393.334
1775441697141,417,1,0.00456931,0.288355,0.966839,0.943668,0.91941,0.894265,0.04,-7.90312,-7.96648,78,394.308
1775441697263,418,1,0.00392073,0.291691,0.943289,0.920969,0.89765,0.873516,0.04,-7.96648,-8.01527,77,394.958
1775441697374,419,1,0.00348909,0.2947,0.928916,0.907036,0.884212,0.860619,0.04,-8.01527,-8.06888,77,395.562
1775441697484,420,1,0.00292728,0.298529,0.916682,0.895076,0.872579,0.849358,0.04,-8.06888,-8.13541,77,396.198
1775441697609,421,1,0.00343912,0.2946,0.961631,0.938172,0.913672,0.888333,0.04,-8.13541,-8.05823,77,396.335
1775441697734,422,1,0.00415649,0.292221,1.01206,0.986273,0.959271,0.931298,0.04,-8.05823,-8.03641,77,396.421
1775441697882,423,1,0.00531313,0.285425,1.10183,1.07196,1.04051,1.00779,0.04,-8.03641,-7.92007,78,396.278
1775441697994,424,1,0.00631222,0.28142,1.19005,1.15565,1.11925,1.08128,0.04,-7.92007,-7.86869,78,396.448
1775441698109,425,1,0.0070613,0.278832,1.25195,1.21419,1.17409,1.1322,0.04,-7.86869,-7.84205,78,397.01
1775441698229,426,1,0.00838259,0.271721,1.36837,1.32433,1.2772,1.22775,0.04,-7.84205,-7.72533,79,397.199
1775441698397,427,1,0.0094726,0.265384,1.50747,1.4551,1.3986,1.33906,0.04,-7.72533,-7.61084,79,397.735
1775441698538,428,1,0.0112963,0.256978,1.67015,1.60765,1.53948,1.46724,0.04,-7.61084,-7.48822,80,397.901
